property_type,state,region,lat,lon,area_m2,price_brl
house,São Paulo,Southeast,-23.553732,-46.570759,150.0,1297565.98
house,São Paulo,Southeast,-23.581631,-46.739895,130.0,778539.59
apartment,São Paulo,Southeast,-23.613192,-46.742065,160.0,748595.73
apartment,São Paulo,Southeast,-23.534391,-46.732311,72.0,653773.62
apartment,São Paulo,Southeast,-22.015781,-47.884731,139.0,693698.74
apartment,São Paulo,Southeast,-23.615227,-46.676273,127.0,1417341.3
house,São Paulo,Southeast,-23.288012,-45.963436,,361322.2
house,São Paulo,Southeast,-23.544276,-47.4832873,200.0,533998.3
apartment,São Paulo,Southeast,-23.632687,-46.565624,105.0,529007.65
apartment,São Paulo,Southeast,-23.635233,-46.605854,66.0,358327.83
apartment,São Paulo,Southeast,-23.6135619,-46.6892235,105.0,1088343.76
house,São Paulo,Southeast,-23.446861,-46.558399,170.0,439176.16
apartment,São Paulo,Southeast,-23.689417,-46.543945,69.0,284466.37
apartment,São Paulo,Southeast,-23.569733,-46.570652,,797580.31
apartment,São Paulo,Southeast,-23.927357,-46.364868,127.0,487343.81
apartment,São Paulo,Southeast,-23.584114,-46.60524,125.0,1147846.81
house,São Paulo,Southeast,-23.529491,-46.684864,80.0,958202.55
apartment,São Paulo,Southeast,-24.023684,-46.473587,53.0,317820.6
house,São Paulo,Southeast,-23.258963,-47.316833,89.0,335048.87
apartment,São Paulo,Southeast,-23.539093,-46.675606,142.0,1163816.87
house,São Paulo,Southeast,-23.545528,-46.75732,230.0,988146.4
apartment,São Paulo,Southeast,-23.558575,-46.677029,,858156.04
house,São Paulo,Southeast,-23.678898,-46.575264,111.0,379288.51
house,São Paulo,Southeast,-23.580614,-46.748428,70.0,419213.6
apartment,São Paulo,Southeast,-24.0223946,-46.4546447,83.0,266500.09
apartment,São Paulo,Southeast,-23.649839,-46.540623,103.0,583904.68
house,São Paulo,Southeast,-23.62969,-46.500851,225.0,748595.73
apartment,São Paulo,Southeast,-23.565081,-46.475544,62.0,319400.84
house,São Paulo,Southeast,-23.626478,-46.663445,200.0,1597004.3
apartment,São Paulo,Southeast,-23.655937,-46.599968,56.0,374297.86
house,São Paulo,Southeast,-22.8705651,-47.0613825,,628820.41
apartment,São Paulo,Southeast,-23.550919,-46.591312,,757196.48
house,São Paulo,Southeast,-23.2987827,-45.9662542,120.0,324391.48
apartment,São Paulo,Southeast,-23.710709,-46.555805,80.0,479101.27
apartment,São Paulo,Southeast,-23.685148,-46.528297,80.0,459138.71
house,São Paulo,Southeast,-23.966105,-46.340401,138.0,848408.53
house,São Paulo,Southeast,-23.663509,-46.610779,173.0,828445.97
house,São Paulo,Southeast,-23.629389,-46.521255,60.0,287460.77
house,São Paulo,Southeast,-23.563044,-46.75639,,716812.68
house,São Paulo,Southeast,-23.470276,-46.602173,120.0,449157.45
apartment,São Paulo,Southeast,-23.5770967,-46.593081,,319400.84
apartment,São Paulo,Southeast,-23.55827,-46.678745,93.0,903305.55
house,São Paulo,Southeast,-20.836103,-49.414669,130.0,449157.45
apartment,São Paulo,Southeast,-23.564302,-46.751986,69.0,406237.96
apartment,São Paulo,Southeast,-24.015512,-46.43969,72.0,277638.7
apartment,São Paulo,Southeast,-23.614632,-46.632984,74.0,613848.5
apartment,São Paulo,Southeast,-23.9626072,-46.3496931,63.0,301868.99
apartment,São Paulo,Southeast,-24.018347,-46.460938,,249531.9
apartment,São Paulo,Southeast,-23.5672995,-46.6496754,80.0,758577.03
apartment,São Paulo,Southeast,-23.526443,-46.529182,70.0,349344.66
apartment,São Paulo,Southeast,-23.616062,-46.633713,100.0,858156.04
house,São Paulo,Southeast,-22.9285622,-47.0964985,115.0,449157.45
apartment,São Paulo,Southeast,-23.5412755,-46.5646458,112.0,898314.91
house,São Paulo,Southeast,-23.507526,-46.496277,130.0,449157.45
apartment,São Paulo,Southeast,-23.561567,-46.748306,,1058015.34
apartment,São Paulo,Southeast,-23.611959,-46.658051,110.0,883343.0
apartment,São Paulo,Southeast,-23.5879,-46.742569,57.0,417217.35
apartment,São Paulo,Southeast,-23.627275,-46.741982,,858156.04
apartment,São Paulo,Southeast,-24.0236151,-46.4581815,85.0,259513.19
apartment,São Paulo,Southeast,-23.95878,-46.348675,63.0,315408.34
apartment,São Paulo,Southeast,-23.495399,-47.441685,55.0,255520.67
house,São Paulo,Southeast,-20.774349,-49.390079,170.0,343262.39
apartment,São Paulo,Southeast,-23.561045,-46.597771,77.0,419213.6
apartment,São Paulo,Southeast,-23.598534,-46.681,101.0,903305.55
apartment,São Paulo,Southeast,-23.632215,-46.739487,100.0,529007.65
apartment,São Paulo,Southeast,-23.5933872786,-46.5792681643,55.0,384279.13
apartment,São Paulo,Southeast,-23.537327,-46.58791,59.0,445164.93
apartment,São Paulo,Southeast,-23.536734,-46.676868,92.0,484091.92
apartment,São Paulo,Southeast,-23.195726,-45.908722,190.0,974172.62
apartment,São Paulo,Southeast,-23.956644,-46.331459,85.0,424204.24
apartment,São Paulo,Southeast,-23.65051,-46.67102,72.0,633811.06
house,São Paulo,Southeast,-23.6213383,-46.6298789,175.0,1067996.61
apartment,São Paulo,Southeast,-23.581125,-46.60133,68.0,449157.45
apartment,São Paulo,Southeast,-24.018347,-46.460938,66.0,249531.9
apartment,São Paulo,Southeast,-24.05003,-46.527096,94.0,413934.08
apartment,São Paulo,Southeast,-23.9523877,-46.184802,102.0,499063.83
house,São Paulo,Southeast,-23.6190399,-46.66618,160.0,798502.15
apartment,São Paulo,Southeast,-24.010521,-46.398472,95.0,379288.51
house,São Paulo,Southeast,-23.567783,-46.507141,105.0,399251.07
apartment,São Paulo,Southeast,-23.5469602,-46.6197857,,489082.54
house,São Paulo,Southeast,-23.5626204,-46.9284747,250.0,948221.29
house,São Paulo,Southeast,-22.866125,-47.050793,156.0,948221.29
house,São Paulo,Southeast,-23.59627,-46.482147,161.0,429194.89
house,São Paulo,Southeast,-23.610386,-46.622456,120.0,688708.09
apartment,São Paulo,Southeast,-23.578861,-46.67223,144.0,1497191.5
apartment,São Paulo,Southeast,-23.5525888,-46.6506238,65.0,618839.15
apartment,São Paulo,Southeast,-23.558912,-46.552265,92.0,814472.18
apartment,São Paulo,Southeast,-23.5658078,-46.6503606,,1665832.31
apartment,São Paulo,Southeast,-23.5879,-46.742569,155.0,793511.5
apartment,São Paulo,Southeast,-23.5638712,-46.6535902,,1636929.38
apartment,São Paulo,Southeast,-23.707474,-46.573407,77.0,373550.26
apartment,São Paulo,Southeast,-23.230776,-45.877537,77.0,298440.15
apartment,São Paulo,Southeast,-23.631241,-46.514179,59.0,381284.76
apartment,São Paulo,Southeast,-23.5908249,-46.6488713,74.0,1059065.51
apartment,São Paulo,Southeast,-23.689695,-46.504513,73.0,349344.66
apartment,São Paulo,Southeast,-23.5781348,-46.5901816,167.0,1247659.6
apartment,São Paulo,Southeast,-23.5787069,-46.5628757,95.0,479101.27
apartment,São Paulo,Southeast,-23.557053,-46.56617,130.0,1097940.43
apartment,São Paulo,Southeast,-23.178543,-46.912151,,364316.6
apartment,São Paulo,Southeast,-23.535213,-46.668331,136.0,948221.29
apartment,São Paulo,Southeast,-23.589413,-46.666672,80.0,848408.53
apartment,São Paulo,Southeast,-23.566132,-46.662617,92.0,748595.73
apartment,São Paulo,Southeast,-23.546389697,-46.6562933333,,1397378.74
apartment,São Paulo,Southeast,-23.538923,-47.460331,,418982.05
house,São Paulo,Southeast,-23.642342,-46.526363,127.0,612850.38
apartment,São Paulo,Southeast,-23.206842,-45.889351,95.0,319400.84
house,São Paulo,Southeast,-23.471785,-47.486946,,284466.37
apartment,São Paulo,Southeast,-23.528476,-46.727958,72.0,648782.97
house,São Paulo,Southeast,-23.773701,-45.50634,204.0,938240.02
apartment,São Paulo,Southeast,-23.5258519,-46.6996592,84.0,908296.17
apartment,São Paulo,Southeast,-23.531008,-46.649153,203.0,913286.82
house,São Paulo,Southeast,-20.881195,-49.367851,100.0,259513.19
house,São Paulo,Southeast,-23.699682,-46.559174,198.0,698689.35
apartment,São Paulo,Southeast,-23.5859792,-46.6256101,150.0,1046037.8
apartment,São Paulo,Southeast,-23.978559,-46.370266,80.0,499063.83
house,São Paulo,Southeast,-24.011206,-46.399635,80.0,349344.66
apartment,São Paulo,Southeast,-23.5980576,-46.6710385,100.0,1060075.11
house,São Paulo,Southeast,-23.603039,-46.728985,140.0,753586.38
house,São Paulo,Southeast,-23.042269,-46.970795,,529007.65
house,São Paulo,Southeast,-23.6798334,-46.681262,76.0,429194.89
apartment,São Paulo,Southeast,-23.62665,-46.636501,74.0,698689.35
house,São Paulo,Southeast,-23.691757,-46.66708,96.0,459138.71
house,São Paulo,Southeast,-22.8566945,-47.050579,104.0,637104.88
house,São Paulo,Southeast,-23.1523514795,-47.0087661839,80.0,329382.13
house,São Paulo,Southeast,-23.198923,-46.919086,240.0,748595.73
house,São Paulo,Southeast,-23.0,-46.0,250.0,698689.35
apartment,São Paulo,Southeast,-23.5426971,-46.68268,127.0,798502.15
apartment,São Paulo,Southeast,-23.541409,-46.65276,210.0,1615352.55
apartment,São Paulo,Southeast,-23.551121,-46.601669,73.0,474110.62
apartment,São Paulo,Southeast,-23.575056,-46.615398,126.0,848408.53
house,São Paulo,Southeast,-23.602892,-46.685139,162.0,828445.97
house,São Paulo,Southeast,-23.572931,-46.477558,114.0,419213.6
apartment,São Paulo,Southeast,-24.071198,-46.573708,67.0,269494.46
house,São Paulo,Southeast,-23.588537,-46.568531,180.0,848408.53
apartment,São Paulo,Southeast,-23.53207,-46.714378,126.0,1312473.95
house,São Paulo,Southeast,-23.174341,-46.884144,,602869.12
apartment,São Paulo,Southeast,-22.9071048,-47.0632391,85.0,319400.84
house,São Paulo,Southeast,-22.8655718,-47.0586556,192.0,1249062.95
apartment,São Paulo,Southeast,-23.5609632,-46.7889715,64.0,294447.66
apartment,São Paulo,Southeast,-23.560659,-46.67004,125.0,1197753.22
house,São Paulo,Southeast,-23.526443,-46.529182,146.0,469120.01
apartment,São Paulo,Southeast,-24.0223946,-46.4546447,78.0,494073.18
house,São Paulo,Southeast,-23.593491,-46.480518,68.0,349344.66
house,São Paulo,Southeast,-23.711664,-46.55452,142.0,448159.33
apartment,São Paulo,Southeast,-23.587482,-46.54166,,299438.28
house,São Paulo,Southeast,-23.63755,-46.528297,69.0,259513.19
house,São Paulo,Southeast,-23.5879,-46.742569,200.0,848408.53
house,São Paulo,Southeast,-23.714354,-46.535522,151.0,648782.97
apartment,São Paulo,Southeast,-23.588055,-46.67318,107.0,778539.59
apartment,São Paulo,Southeast,-23.519642,-46.724289,130.0,1525139.08
apartment,São Paulo,Southeast,-23.4583125,-46.6184543,146.0,1197753.22
apartment,São Paulo,Southeast,-23.603638,-46.657146,151.0,1666873.23
apartment,São Paulo,Southeast,-23.65694,-46.69197,170.0,1009595.32
apartment,São Paulo,Southeast,-23.0,-46.0,112.0,1379412.46
apartment,São Paulo,Southeast,-24.018347,-46.460938,,434185.54
apartment,São Paulo,Southeast,-23.623568,-46.678383,215.0,1497191.5
apartment,São Paulo,Southeast,-23.626667,-46.664001,,641093.03
apartment,São Paulo,Southeast,-23.707336,-46.564602,,319400.84
apartment,São Paulo,Southeast,-23.220875,-45.886253,110.0,479101.27
house,São Paulo,Southeast,-23.266878,-45.933399,85.0,294447.66
apartment,São Paulo,Southeast,-23.673662,-46.558228,60.0,244541.25
apartment,São Paulo,Southeast,-23.5641213,-46.6654944,91.0,807676.27
apartment,São Paulo,Southeast,-23.6282538,-46.5371183,66.0,489082.54
apartment,São Paulo,Southeast,-23.670469,-46.699844,181.0,1241802.26
house,São Paulo,Southeast,-23.645891,-46.507839,96.0,297442.03
apartment,São Paulo,Southeast,-23.591837,-46.624084,74.0,888333.61
apartment,São Paulo,Southeast,-23.652893,-46.720051,130.0,1097940.43
house,São Paulo,Southeast,-23.0901401,-47.2282656,202.0,698689.35
apartment,São Paulo,Southeast,-23.592844,-46.650852,73.0,958202.55
apartment,São Paulo,Southeast,-23.523918,-46.695095,65.0,648782.97
apartment,São Paulo,Southeast,-23.526785,-46.671909,168.0,1197753.22
house,São Paulo,Southeast,-23.512051,-47.478527,100.0,399251.07
apartment,São Paulo,Southeast,-23.964886,-46.349075,131.0,818464.67
apartment,São Paulo,Southeast,-23.621498,-46.527779,54.0,319400.84
apartment,São Paulo,Southeast,-23.455603,-46.553459,68.0,317404.59
apartment,São Paulo,Southeast,-23.700853,-46.556492,,349344.66
apartment,São Paulo,Southeast,-23.561567,-46.748306,156.0,1397378.74
apartment,São Paulo,Southeast,-23.575536,-46.649282,100.0,588895.33
apartment,São Paulo,Southeast,-23.698151,-46.546215,,269494.46
apartment,São Paulo,Southeast,-23.5517139,-46.5450574,180.0,1447285.12
apartment,São Paulo,Southeast,-23.523735,-46.725231,,898314.91
house,São Paulo,Southeast,-23.602774,-46.539345,98.0,353358.36
house,São Paulo,Southeast,-23.5111022,-46.5496262,80.0,361322.2
apartment,São Paulo,Southeast,-23.623031,-46.683473,73.0,598876.59
house,São Paulo,Southeast,-23.160372,-46.916691,225.0,768558.29
apartment,São Paulo,Southeast,-23.592203,-46.62466,,995133.3
apartment,São Paulo,Southeast,-23.527781,-46.687515,60.0,519026.39
house,São Paulo,Southeast,-23.57629,-46.538445,120.0,548970.21
apartment,São Paulo,Southeast,-23.6244959,-46.7357927,59.0,374559.86
apartment,São Paulo,Southeast,-23.689417,-46.543945,68.0,284466.37
house,São Paulo,Southeast,-23.519985,-46.52388,218.0,868371.08
apartment,São Paulo,Southeast,-23.5777151,-46.6735599,189.0,1463913.24
apartment,São Paulo,Southeast,-23.734369,-46.559704,57.0,266500.09
apartment,São Paulo,Southeast,-23.651392,-46.69949,115.0,864378.56
apartment,São Paulo,Southeast,-23.625076,-46.677055,140.0,896318.66
apartment,São Paulo,Southeast,-24.010521,-46.398472,104.0,598876.59
house,São Paulo,Southeast,-23.560797,-46.475708,,349344.66
apartment,São Paulo,Southeast,-22.88299,-47.04982,68.0,484690.79
apartment,São Paulo,Southeast,-23.456829,-46.561409,77.0,479101.27
apartment,São Paulo,Southeast,-23.617764,-46.737465,220.0,757196.48
apartment,São Paulo,Southeast,-23.641296,-46.713589,105.0,848408.53
apartment,São Paulo,Southeast,-23.581598,-46.644863,100.0,798502.15
house,São Paulo,Southeast,-23.646664,-46.494888,233.0,548970.21
apartment,São Paulo,Southeast,-23.958986,-46.33009,,304428.93
apartment,São Paulo,Southeast,-23.583569,-46.76413,77.0,553960.86
apartment,São Paulo,Southeast,-23.0,-46.0,56.0,319400.84
apartment,São Paulo,Southeast,-23.671486,-46.560806,85.0,252398.8
house,São Paulo,Southeast,-23.4616073,-46.5986575,250.0,658764.27
house,São Paulo,Southeast,-23.536987,-46.539829,110.0,543979.56
apartment,São Paulo,Southeast,-23.6094583,-46.7378864,,767292.45
apartment,São Paulo,Southeast,-20.821455,-49.381229,82.0,299438.28
apartment,São Paulo,Southeast,-23.5231891,-46.5301547,63.0,374297.86
house,São Paulo,Southeast,-23.591026,-46.726982,165.0,1197753.22
apartment,São Paulo,Southeast,-23.642649,-46.546356,89.0,514035.74
apartment,São Paulo,Southeast,-23.5609632,-46.7889715,80.0,455146.22
apartment,São Paulo,Southeast,-24.004282,-46.273773,170.0,1009595.32
house,São Paulo,Southeast,-23.583673,-46.543095,85.0,419213.6
apartment,São Paulo,Southeast,-23.533154,-46.689247,92.0,898314.91
apartment,São Paulo,Southeast,-23.606863,-46.574596,126.0,588895.33
apartment,São Paulo,Southeast,-23.47187,-46.6084132,83.0,563942.12
apartment,São Paulo,Southeast,-23.635422,-46.526253,90.0,531003.9
apartment,São Paulo,Southeast,-23.5608642,-46.668418,,1397378.74
apartment,São Paulo,Southeast,-23.601723,-46.631003,68.0,538988.95
apartment,São Paulo,Southeast,-22.485736221,-46.6286610423,71.0,307926.56
apartment,São Paulo,Southeast,-23.64366,-46.566502,65.0,392264.18
house,São Paulo,Southeast,-23.5220292,-46.18929,,494701.71
house,São Paulo,Southeast,-22.7382607,-47.6223482,152.0,429194.89
house,São Paulo,Southeast,-23.7146021,-46.5808912,146.0,477105.03
house,São Paulo,Southeast,-20.835339,-49.507641,180.0,369307.22
apartment,São Paulo,Southeast,-23.627003,-46.719185,149.0,1270027.63
apartment,São Paulo,Southeast,-23.6460064,-46.6661557,87.0,1191322.5
house,São Paulo,Southeast,-20.790333,-49.366104,220.0,439176.16
apartment,São Paulo,Southeast,-23.556948,-46.583733,128.0,798502.15
apartment,São Paulo,Southeast,-23.599848,-46.674992,93.0,716655.66
house,São Paulo,Southeast,-22.723307,-47.170773,,748595.73
house,São Paulo,Southeast,-23.5454798,-46.5161415,70.0,379288.51
house,São Paulo,Southeast,-23.5945012,-46.9058913,164.0,548970.21
apartment,São Paulo,Southeast,-23.629103,-46.739561,140.0,955208.18
apartment,São Paulo,Southeast,-23.5347396,-46.523133,58.0,409232.33
house,São Paulo,Southeast,-23.708618,-46.506069,126.0,259513.19
apartment,São Paulo,Southeast,-23.586591,-46.74362,60.0,394260.42
house,São Paulo,Southeast,-23.582359,-46.74231,150.0,848408.53
house,São Paulo,Southeast,-23.437361,-47.505543,87.0,282686.67
apartment,São Paulo,Southeast,-23.57005,-46.64534,170.0,1615352.55
house,São Paulo,Southeast,-23.4866017,-47.5107716,130.0,439176.16
apartment,São Paulo,Southeast,-23.642649,-46.546356,59.0,318901.79
house,São Paulo,Southeast,-23.529623,-46.491879,70.0,359325.95
apartment,São Paulo,Southeast,-23.634621,-46.732117,96.0,658764.27
apartment,São Paulo,Southeast,-23.610279,-46.684261,,1322519.16
apartment,São Paulo,Southeast,-23.7414106,-46.5541334,87.0,349344.66
apartment,São Paulo,Southeast,-20.815199,-49.387821,128.0,555277.43
apartment,São Paulo,Southeast,-23.6059649,-46.6290974,75.0,693698.74
house,São Paulo,Southeast,-22.7342864,-47.6480644,197.0,1048034.05
apartment,São Paulo,Southeast,-23.5591393,-46.5759466,,818464.67
apartment,São Paulo,Southeast,-23.586126,-46.645458,,1247659.6
apartment,São Paulo,Southeast,-23.488693,-46.485722,56.0,325389.61
apartment,São Paulo,Southeast,-23.562742,-46.695183,57.0,748595.73
apartment,São Paulo,Southeast,-23.158358,-46.927288,,449157.45
house,São Paulo,Southeast,-23.706539,-46.537846,74.0,392264.18
house,São Paulo,Southeast,-23.4809125,-46.614701,203.0,748595.73
house,São Paulo,Southeast,-23.707279,-46.540298,160.0,469120.01
apartment,São Paulo,Southeast,-23.984167,-46.306686,155.0,748595.73
apartment,São Paulo,Southeast,-23.618238,-46.731438,240.0,908635.8
apartment,São Paulo,Southeast,-23.621616,-46.603703,74.0,541983.32
apartment,São Paulo,Southeast,-23.604372,-46.666721,75.0,790517.1
apartment,São Paulo,Southeast,-23.644238,-46.519821,85.0,583904.68
apartment,São Paulo,Southeast,-23.0,-46.0,96.0,317404.59
house,São Paulo,Southeast,-23.530998,-46.485741,175.0,548970.21
house,São Paulo,Southeast,-23.478357,-47.512814,100.0,313412.07
apartment,São Paulo,Southeast,-23.530409,-46.687828,,648782.97
apartment,São Paulo,Southeast,-23.66729,-46.548763,55.0,289457.01
apartment,São Paulo,Southeast,-23.52685,-46.708805,72.0,656236.96
apartment,São Paulo,Southeast,-23.5565438,-46.5702437,120.0,898314.91
house,São Paulo,Southeast,-22.7376778,-47.6366724,170.0,548970.21
apartment,São Paulo,Southeast,-24.0288936,-46.4755967,66.0,249531.9
apartment,São Paulo,Southeast,-23.525644,-46.693546,87.0,598876.59
apartment,São Paulo,Southeast,-23.5547231,-46.6816099,125.0,998127.67
apartment,São Paulo,Southeast,-23.625345,-46.719868,128.0,798502.15
apartment,São Paulo,Southeast,-23.56374,-46.520679,,351340.94
apartment,São Paulo,Southeast,-23.553379,-46.540699,126.0,797503.99
house,São Paulo,Southeast,-23.487268,-47.444695,220.0,798502.15
apartment,São Paulo,Southeast,-23.647787,-46.666103,81.0,718651.91
apartment,São Paulo,Southeast,-23.541159,-46.677006,105.0,868251.97
apartment,São Paulo,Southeast,-23.620653,-46.731136,70.0,464129.36
apartment,São Paulo,Southeast,-23.546619,-46.773133,54.0,337367.15
apartment,São Paulo,Southeast,-23.583143,-46.633316,56.0,618839.15
apartment,São Paulo,Southeast,-24.0236151,-46.4581815,135.0,455146.22
house,São Paulo,Southeast,-23.473127,-47.4613,,798502.15
apartment,São Paulo,Southeast,-23.4934936,-46.6284299,131.0,688708.09
apartment,São Paulo,Southeast,-23.188742,-46.890648,128.0,806487.16
apartment,São Paulo,Southeast,-23.596344,-46.669697,,1094946.06
apartment,São Paulo,Southeast,-22.7343283,-47.6522154,,628820.41
apartment,São Paulo,Southeast,-22.361013,-49.094341,98.0,269494.46
house,São Paulo,Southeast,-23.6962369,-46.3934072,68.0,262494.77
house,São Paulo,Southeast,-23.701342,-46.506008,132.0,359325.95
apartment,São Paulo,Southeast,-23.5964791,-46.6711753,122.0,1269618.41
apartment,São Paulo,Southeast,-23.2779075,-45.9468918,88.0,259513.19
apartment,São Paulo,Southeast,-24.018347,-46.460938,87.0,344354.04
apartment,São Paulo,Southeast,-23.5551886,-46.7756636,65.0,394260.42
house,São Paulo,Southeast,-23.5353204,-46.4872783,216.0,429194.89
apartment,São Paulo,Southeast,-24.00592,-46.416656,92.0,469120.01
apartment,São Paulo,Southeast,-24.018347,-46.460938,90.0,369307.22
apartment,São Paulo,Southeast,-23.598333,-46.680115,57.0,678726.79
house,São Paulo,Southeast,-23.58206,-46.73457,145.0,778539.59
apartment,São Paulo,Southeast,-23.624269,-46.729195,200.0,798502.15
apartment,São Paulo,Southeast,-23.639034,-46.634007,63.0,399251.07
apartment,São Paulo,Southeast,-23.624739,-46.7411,,339363.39
house,São Paulo,Southeast,-23.662119,-46.62075,222.0,389269.77
apartment,São Paulo,Southeast,-23.632181,-46.622372,68.0,499063.83
apartment,São Paulo,Southeast,-23.502432,-47.46999,86.0,429194.89
apartment,São Paulo,Southeast,-23.093117,-46.95137,,329382.13
apartment,São Paulo,Southeast,-23.544411,-46.609154,63.0,469120.01
house,São Paulo,Southeast,-20.4344492,-50.8270792,180.0,269494.46
apartment,São Paulo,Southeast,-23.625423,-46.743633,73.0,408234.21
apartment,São Paulo,Southeast,-23.610086,-46.70813,110.0,598876.59
apartment,São Paulo,Southeast,-23.5554517,-46.6203975,64.0,399251.07
apartment,São Paulo,Southeast,-23.599966,-46.735607,67.0,500261.58
apartment,São Paulo,Southeast,-23.520311,-46.669624,70.0,557296.62
apartment,São Paulo,Southeast,-23.543524,-46.527534,66.0,337367.15
apartment,São Paulo,Southeast,-23.5350089,-46.6713817,100.0,958202.55
apartment,São Paulo,Southeast,-23.66729,-46.548763,60.0,309419.57
apartment,São Paulo,Southeast,-23.59033,-46.670792,103.0,1522144.71
house,São Paulo,Southeast,-23.6090407,-46.6435483,220.0,833436.61
apartment,São Paulo,Southeast,-23.5298347,-46.6627694,58.0,618839.15
house,São Paulo,Southeast,-22.730036,-47.669659,177.0,379288.51
apartment,São Paulo,Southeast,-20.809299,-49.394512,97.0,299438.28
apartment,São Paulo,Southeast,-23.537399,-46.549431,68.0,429194.89
apartment,São Paulo,Southeast,-23.950533,-46.334438,65.0,289457.01
house,São Paulo,Southeast,-23.560678,-46.545956,240.0,848408.53
apartment,São Paulo,Southeast,-23.580835,-46.763126,58.0,340361.52
apartment,São Paulo,Southeast,-23.6165891,-46.7313781,,504797.64
apartment,São Paulo,Southeast,-23.558406,-46.619239,59.0,440174.28
apartment,São Paulo,Southeast,-23.570522,-46.656338,,948221.29
apartment,São Paulo,Southeast,-23.947716,-46.35527,58.0,269494.46
apartment,São Paulo,Southeast,-24.018347,-46.460938,75.0,389269.77
apartment,São Paulo,Southeast,-23.710909,-46.547562,,707173.45
apartment,São Paulo,Southeast,-23.5341453,-47.4735349,92.0,483293.42
apartment,São Paulo,Southeast,-23.5194014,-47.4574893,105.0,379288.51
apartment,São Paulo,Southeast,-23.604418,-46.656189,110.0,1295569.74
apartment,São Paulo,Southeast,-23.581337,-46.673054,105.0,1097940.43
house,São Paulo,Southeast,-23.0517767,-46.9665205,150.0,798502.15
house,São Paulo,Southeast,-24.086033,-46.864044,81.0,299438.28
apartment,São Paulo,Southeast,-23.958986,-46.33009,70.0,319400.84
apartment,São Paulo,Southeast,-23.621498,-46.527779,78.0,519026.39
apartment,São Paulo,Southeast,-23.552966,-46.689679,120.0,1211514.4
apartment,São Paulo,Southeast,-23.598103,-46.637959,53.0,618839.15
house,São Paulo,Southeast,-23.515247,-46.505562,198.0,648782.97
apartment,São Paulo,Southeast,-23.098573,-47.191248,84.0,449157.45
apartment,São Paulo,Southeast,-23.977217,-46.306648,110.0,529007.65
apartment,São Paulo,Southeast,-24.018347,-46.460938,112.0,373299.74
apartment,São Paulo,Southeast,-24.018347,-46.460938,,304428.93
house,São Paulo,Southeast,-23.501728,-46.474174,90.0,409232.33
house,São Paulo,Southeast,-23.65514,-46.65126,68.0,379288.51
apartment,São Paulo,Southeast,-23.536914,-46.594091,76.0,350278.36
apartment,São Paulo,Southeast,-22.030094,-47.899563,,519026.39
apartment,São Paulo,Southeast,-23.486256,-46.541538,,1597004.3
house,São Paulo,Southeast,-23.527224,-47.474831,123.0,497067.58
apartment,São Paulo,Southeast,-24.0282,-46.475365,69.0,449157.45
house,São Paulo,Southeast,-23.225891,-45.920609,100.0,529007.65
house,São Paulo,Southeast,-23.204288,-45.955667,186.0,908635.8
apartment,São Paulo,Southeast,-23.495399,-47.441685,76.0,373550.26
apartment,São Paulo,Southeast,-23.537249,-46.679962,70.0,718651.91
apartment,São Paulo,Southeast,-23.713522,-46.702301,180.0,748595.73
apartment,São Paulo,Southeast,-23.534769,-46.666309,133.0,1107921.72
apartment,São Paulo,Southeast,-23.628892,-46.691087,105.0,718651.91
house,São Paulo,Southeast,-23.596558,-46.483543,70.0,294447.66
apartment,São Paulo,Southeast,-23.651791,-46.721874,160.0,1008108.96
apartment,São Paulo,Southeast,-23.577931,-46.6016381,86.0,648782.97
apartment,São Paulo,Southeast,-23.56514,-46.680183,,1587023.0
apartment,São Paulo,Southeast,-23.632271,-46.697971,75.0,583904.68
apartment,São Paulo,Southeast,-23.5565881,-46.6593932,149.0,984355.45
apartment,São Paulo,Southeast,-23.60679,-46.6547,77.0,798502.15
apartment,São Paulo,Southeast,-23.574972,-46.613449,91.0,837964.14
apartment,São Paulo,Southeast,-23.59416,-46.624229,65.0,806666.67
apartment,São Paulo,Southeast,-22.925243,-45.455925,68.0,242041.96
apartment,São Paulo,Southeast,-23.6252811,-46.7390321,68.0,429078.02
apartment,São Paulo,Southeast,-23.616261,-46.688644,92.0,648782.97
apartment,São Paulo,Southeast,-23.689417,-46.543945,135.0,798502.15
apartment,São Paulo,Southeast,-23.4723827,-46.6373093,176.0,1197753.22
house,São Paulo,Southeast,-23.587595,-46.768907,,359325.95
apartment,São Paulo,Southeast,-22.918339,-47.067581,62.0,373550.26
apartment,São Paulo,Southeast,-23.644413,-46.537045,116.0,848408.53
apartment,São Paulo,Southeast,-23.5633418,-46.5574161,,903305.55
house,São Paulo,Southeast,-23.079184,-47.192245,247.0,996630.47
house,São Paulo,Southeast,-22.948511,-47.054596,69.0,343262.39
house,São Paulo,Southeast,-22.9702933,-46.9978148,220.0,848408.53
house,São Paulo,Southeast,-23.6098,-46.629162,220.0,1187771.93
apartment,São Paulo,Southeast,-22.906994,-47.060371,67.0,429194.89
apartment,São Paulo,Southeast,-23.956446,-46.348309,71.0,275083.98
apartment,São Paulo,Southeast,-23.551121,-46.601669,76.0,563942.12
apartment,São Paulo,Southeast,-23.690631,-46.5467096,93.0,439176.16
house,São Paulo,Southeast,-23.452541,-47.493183,153.0,529007.65
apartment,São Paulo,Southeast,-23.96489,-46.344273,64.0,481097.52
